"filename", "language", "Python", "Batch", "PowerShell", "Properties", "JSON", "XML", "HTML", "JavaScript", "CSS", "Markdown", "comment", "blank", "total"
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\admin\views\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\admin\views\autocomplete.py", "Python", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 8, 52
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\admin\views\decorators.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 19
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\admin\views\main.py", "Python", 360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 42, 496
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\admin\widgets.py", "Python", 342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 80, 477
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\admindocs\__init__.py", "Python", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\admindocs\apps.py", "Python", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\admindocs\middleware.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 4, 31
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\admindocs\templates\admin_doc\bookmarklets.html", "HTML", 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 6, 27
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\admindocs\templates\admin_doc\index.html", "HTML", 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 11, 35
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\admindocs\templates\admin_doc\missing_docutils.html", "HTML", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 7, 23
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\admindocs\templates\admin_doc\model_detail.html", "HTML", 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 9, 79
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\admindocs\templates\admin_doc\model_index.html", "HTML", 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 11, 53
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\admindocs\templates\admin_doc\template_detail.html", "HTML", 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 6, 28
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\admindocs\templates\admin_doc\template_filter_index.html", "HTML", 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 11, 55
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\admindocs\templates\admin_doc\template_tag_index.html", "HTML", 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 11, 55
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\admindocs\templates\admin_doc\view_detail.html", "HTML", 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 9, 34
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\admindocs\templates\admin_doc\view_index.html", "HTML", 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 9, 60
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\admindocs\urls.py", "Python", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 51
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\admindocs\utils.py", "Python", 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 29, 240
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\admindocs\views.py", "Python", 322, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 47, 415
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\auth\__init__.py", "Python", 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 35, 217
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\auth\admin.py", "Python", 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 25, 214
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\auth\apps.py", "Python", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 29
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\auth\backends.py", "Python", 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 40, 248
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\auth\base_user.py", "Python", 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 27, 140
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\auth\checks.py", "Python", 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 15, 167
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\auth\context_processors.py", "Python", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 15, 64
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\auth\decorators.py", "Python", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 9, 74
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\auth\forms.py", "Python", 329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 61, 454
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\auth\handlers\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\auth\handlers\modwsgi.py", "Python", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 6, 44
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\auth\hashers.py", "Python", 380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 98, 637
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\auth\management\__init__.py", "Python", 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 23, 146
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\auth\management\commands\changepassword.py", "Python", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 76
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\auth\management\commands\createsuperuser.py", "Python", 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 20, 245
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\auth\middleware.py", "Python", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 14, 124
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\auth\migrations\0001_initial.py", "Python", 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 105
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\auth\migrations\0002_alter_permission_name_max_length.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\auth\migrations\0003_alter_user_email_max_length.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\auth\migrations\0004_alter_user_username_opts.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 24
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\auth\migrations\0005_alter_user_last_login_null.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\auth\migrations\0006_require_contenttypes_0002.py", "Python", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 15
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\auth\migrations\0007_alter_validators_add_error_messages.py", "Python", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 25
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\auth\migrations\0008_alter_user_username_max_length.py", "Python", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 25
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\auth\migrations\0009_alter_user_last_name_max_length.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\auth\migrations\0010_alter_group_name_max_length.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\auth\migrations\0011_update_proxy_permissions.py", "Python", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 9, 71
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\auth\migrations\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\auth\mixins.py", "Python", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 19, 110
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\auth\models.py", "Python", 281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 80, 465
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\auth\password_validation.py", "Python", 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 35, 204
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\auth\signals.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\auth\templates\auth\widgets\read_only_password_hash.html", "HTML", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 6
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\auth\tokens.py", "Python", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 16, 94
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\auth\urls.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 21
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\auth\validators.py", "Python", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 26
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\auth\views.py", "Python", 267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 61, 362
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\contenttypes\__init__.py", "Python", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\contenttypes\admin.py", "Python", 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 19, 130
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\contenttypes\apps.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\contenttypes\checks.py", "Python", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 42
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\contenttypes\fields.py", "Python", 520, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 87, 703
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\contenttypes\forms.py", "Python", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 9, 83
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\contenttypes\management\__init__.py", "Python", 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 21, 135
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\contenttypes\management\commands\remove_stale_contenttypes.py", "Python", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 11, 81
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\contenttypes\migrations\0001_initial.py", "Python", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 35
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\contenttypes\migrations\0002_remove_content_type_name.py", "Python", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 40
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\contenttypes\migrations\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\contenttypes\models.py", "Python", 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 24, 185
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\contenttypes\views.py", "Python", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 10, 89
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\flatpages\__init__.py", "Python", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\flatpages\admin.py", "Python", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\flatpages\apps.py", "Python", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\flatpages\forms.py", "Python", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 70
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\flatpages\middleware.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 21
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\flatpages\migrations\0001_initial.py", "Python", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 40
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\flatpages\migrations\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\flatpages\models.py", "Python", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 41
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\flatpages\sitemaps.py", "Python", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\flatpages\templatetags\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\flatpages\templatetags\flatpages.py", "Python", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 12, 100
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\flatpages\urls.py", "Python", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\flatpages\views.py", "Python", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 9, 70
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\__init__.py", "Python", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\admin\__init__.py", "Python", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\admin\options.py", "Python", 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 12, 135
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\admin\widgets.py", "Python", 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 17, 118
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\apps.py", "Python", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\backends\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\backends\base\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\backends\base\adapter.py", "Python", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 20
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\backends\base\features.py", "Python", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 22, 100
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\backends\base\models.py", "Python", 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 22, 137
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\backends\base\operations.py", "Python", 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 28, 163
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\backends\mysql\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\backends\mysql\base.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 17
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\backends\mysql\features.py", "Python", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 26
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\backends\mysql\introspection.py", "Python", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 6, 39
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\backends\mysql\operations.py", "Python", 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 100
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\backends\mysql\schema.py", "Python", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 78
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\backends\oracle\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\backends\oracle\adapter.py", "Python", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 11, 58
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\backends\oracle\base.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 17
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\backends\oracle\features.py", "Python", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\backends\oracle\introspection.py", "Python", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 43
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\backends\oracle\models.py", "Python", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 11, 65
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\backends\oracle\operations.py", "Python", 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 37, 218
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\backends\oracle\schema.py", "Python", 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 12, 95
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\backends\postgis\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\backends\postgis\adapter.py", "Python", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 12, 66
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\backends\postgis\base.py", "Python", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 27
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\backends\postgis\const.py", "Python", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 5, 44
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\backends\postgis\features.py", "Python", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\backends\postgis\introspection.py", "Python", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 6, 61
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\backends\postgis\models.py", "Python", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 11, 71
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\backends\postgis\operations.py", "Python", 260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 58, 390
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\backends\postgis\pgraster.py", "Python", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 31, 142
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\backends\postgis\schema.py", "Python", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 67
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\backends\spatialite\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\backends\spatialite\adapter.py", "Python", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\backends\spatialite\base.py", "Python", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 8, 75
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\backends\spatialite\client.py", "Python", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\backends\spatialite\features.py", "Python", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\backends\spatialite\introspection.py", "Python", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 9, 74
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\backends\spatialite\models.py", "Python", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 11, 69
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\backends\spatialite\operations.py", "Python", 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 28, 205
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\backends\spatialite\schema.py", "Python", 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 15, 166
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\backends\utils.py", "Python", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 28
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\models\__init__.py", "Python", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\models\aggregates.py", "Python", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 22, 85
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\models\fields.py", "Python", 217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 68, 384
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\models\functions.py", "Python", 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 108, 469
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\models\lookups.py", "Python", 206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 88, 362
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\models\proxy.py", "Python", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 9, 80
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\models\sql\__init__.py", "Python", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\db\models\sql\conversion.py", "Python", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 14, 70
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\feeds.py", "Python", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 22, 141
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\forms\__init__.py", "Python", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\forms\fields.py", "Python", 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 30, 133
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\forms\widgets.py", "Python", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 20, 118
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\gdal\__init__.py", "Python", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 2, 48
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\gdal\base.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\gdal\datasource.py", "Python", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 13, 121
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\gdal\driver.py", "Python", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 13, 98
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\gdal\envelope.py", "Python", 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 21, 179
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\gdal\error.py", "Python", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 13, 62
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\gdal\feature.py", "Python", 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 17, 116
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\gdal\field.py", "Python", 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 51, 233
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\gdal\geometries.py", "Python", 455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 117, 708
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\gdal\geomtype.py", "Python", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 12, 96
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\contrib\gis\gdal\layer.py", "Python", 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 26, 216
